company,title,location,expertise/department,commitment,url,first_seen_at,last_seen_at,is_active
Mercor,Financial Analyst Talent Network,Remote,Finance,part-time,https://work.mercor.com/jobs/list_AAABnJ0GDeo6y-KRhahHKrzF,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Fixed Income Trading Professional,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnXEJDF4WwyFGir1Cmptb,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Fraud Engineer (Coding Agent Experience),Remote,Data Analysis,hourly,https://work.mercor.com/jobs/list_AAABnsvobNbp9wGSMExGdKQ_,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,French Finance Professional,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnrWXFTOUOqHKvfNN_aGZ,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Frontend Engineer (Coding Agent Experience),Remote,Software Engineering,hourly,https://work.mercor.com/jobs/list_AAABnsvWOmMLbv8K8IhNna6S,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Frontend Engineer Talent Network,Remote,Software Engineering,part-time,https://work.mercor.com/jobs/list_AAABnHwqmLo6wvviVuRHh7T3,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Full-Stack Engineer Talent Network,Remote,Software Engineering,part-time,https://work.mercor.com/jobs/list_AAABnHwUEBQJcy230-lMq6-9,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Gamers,Remote,Miscellaneous,hourly,https://work.mercor.com/jobs/list_AAABnd-ug7i2tgaJE3pCpY7N,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,General Sales / GTM Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6MSjuxnR5XDmVL1Ypb,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,General business strategy / management Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6Op8ffBSgW9qtE7Lrc,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,General finance / accounting Evaluator,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnp6Q0WWVhmryLCxGqpII,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Assamese,Remote,Language and Audio,part-time,https://work.mercor.com/jobs/list_AAABnh7mSXDbVv1EDKtP5IH3,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Bengali,Remote,Miscellaneous,part-time,https://work.mercor.com/jobs/list_AAABnh7hosVpG_ST5_FEQaWo,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Gujarati,Remote,Miscellaneous,part-time,https://work.mercor.com/jobs/list_AAABnh7mRPOpUed6tQBK0bnB,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Kannada,Remote,Miscellaneous,part-time,https://work.mercor.com/jobs/list_AAABnh7mPuLdLAZy8Q9Btpo_,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Malayalam,Remote,Miscellaneous,part-time,https://work.mercor.com/jobs/list_AAABnh7mQVTevMoBjeVBfpFJ,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Marathi,Remote,Miscellaneous,part-time,https://work.mercor.com/jobs/list_AAABnh7mMwaQRwVm105OyI-R,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Odia,Remote,Miscellaneous,part-time,https://work.mercor.com/jobs/list_AAABnh7mRynAdbDZOUBBmq-d,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Punjabi,Remote,Data Analysis,part-time,https://work.mercor.com/jobs/list_AAABnh7mN9thgszLAzlE54x4,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Tamil,Remote,Miscellaneous,part-time,https://work.mercor.com/jobs/list_AAABnh7mMA4J6cGxVWRBZ7H3,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Telugu,Remote,Data Analysis,part-time,https://work.mercor.com/jobs/list_AAABnh7mLBPSMvZ4O2VFxoob,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist - English & Urdu,Remote,Data Analysis,part-time,https://work.mercor.com/jobs/list_AAABnh7mERojALuuS95DEpcR,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Generalist Expert,Remote,Miscellaneous,hourly,https://work.mercor.com/jobs/list_AAABnp5YcIXDPTIS_P9GHIX5,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Golf Video Annotation Reviewer and Correction Specialist,Remote,Miscellaneous,hourly,https://work.mercor.com/jobs/list_AAABnswiMY5ATV4CIIFJmbb8,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Google Workspace & Business Profile Owners,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnJgt_BFNmaWvyuJD6pPn,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Government / public administration Evaluator,Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnp6L3EeJzL_8sDdM_6DS,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Graphic & UX/UI Designer Talent Network,Remote,Arts & Design,part-time,https://work.mercor.com/jobs/list_AAABnJ0LvLdNuRT_1I9Iib8_,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,HR & Administration Specialist Talent Network,Remote,Business Operations,part-time,https://work.mercor.com/jobs/list_AAABnJ0HTJ8DWBVFUwtKbrNa,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Head of Insights – Executive Report Evaluation Expert,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnszk5ZBbTr8bJQlM5YPN,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Health Insurance Expert,Remote,Data Analysis,part-time,https://work.mercor.com/jobs/list_AAABnk63lEFdmCHlC61OQ56O,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Healthcare / clinical Evaluator,Remote,Medicine,hourly,https://work.mercor.com/jobs/list_AAABnp6Ly8ynS7grlWJE5IYD,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Healthcare operations Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6OjtllcBBuwIFFj5fM,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Hong Kong Lawyer,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABnSBWEqZWKGvO6gpCVZ9j,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Humanities / arts / culture Evaluator,Remote,Humanities,hourly,https://work.mercor.com/jobs/list_AAABnp6MRGcfHfhPtxVGn5UV,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,IP / trademark / copyright law Evaluator,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABnp6Q9rBpIT8dHgdJIar7,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,IP Expert — Patent / Trademark,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABndKk9s-Lxrf5jvtAkomu,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,IP Law Expert,Remote,Law,part-time,https://work.mercor.com/jobs/list_AAABnbZsIeHelfhyGU9CYp7B,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,IT Operations Manager,United States,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnosy-AzuPf7ExHdPbbN7,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Incident management / reliability / SRE Evaluator,Remote,Software Engineering,hourly,https://work.mercor.com/jobs/list_AAABnp6MNcHf6edbDCFIsJqz,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Investment Banking Expert,Remote,Finance,part-time,https://work.mercor.com/jobs/list_AAABnY3OdDnOsISqayZBSpEc,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Investment Banking Expert,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABma1vU-om5-M60BNB7qGc,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Investment analysis / valuation / credit Evaluator,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnp6Q-Z1eeRKyZRBKcrIe,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Investor materials / fundraising / pitchbook Evaluator,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnp6OclzGRwU67YJGZJrz,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Japanese Audio Generalist Evaluator Expert,Remote,Language and Audio,hourly,https://work.mercor.com/jobs/list_AAABnpPr7nbORrpA_ahLKJk6,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Junior Investment Analyst (Buy-Side),Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnb4Ibd0GWZLZLgNGyJSv,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Keystone Education Expert,Remote,Humanities,hourly,https://work.mercor.com/jobs/list_AAABnqjLkW71vRPNCBhIfqmN,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Lawyer Talent Network,Remote,Law,part-time,https://work.mercor.com/jobs/list_AAABnJz6-RP8K0Qe1IxHK6LT,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Legal / compliance Evaluator,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABnp6Lzqi8kpc8ThNNV7Sa,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Legal Expert — Compliance / Regulatory,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABndg_NcG-SmhZx9FDtKp7,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Legal Expert — Employment / Labor,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABndg_Lkzb9IZVs8tKdoTx,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,"Legal Expert — Specialist (Real Estate, Tax, Bankruptcy, Estates)",Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABndg_RNpbXWzkJnJJyrtA,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Legal Expert — Transactional / Corporate,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABndKk8wND-PxLaqFAq5HH,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Legal Technology Expert,Remote,Law,part-time,https://work.mercor.com/jobs/list_AAABnbZsP8rVe0Qk8aRJY7jZ,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Legal contracts / diligence / redlines Evaluator,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABnp6MTYQtk-DDjINLhoqB,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Lighting and Cinematography Consultant,"Playa Vista, CA or New York, NY",Arts & Design,hourly,https://work.mercor.com/jobs/list_AAABnq4MqsLC2BTPI3REk4q9,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,ML Engineer (Coding Agent Experience),Remote,Data Analysis,hourly,https://work.mercor.com/jobs/list_AAABnsvdIJkrudP_mytJGaBq,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,MLOps Engineer Expert,United States,Data Analysis,hourly,https://work.mercor.com/jobs/list_AAABnlMArNt3UcO40udFkaVv,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Machine Learning Engineer Expert,Remote,Data Analysis,hourly,https://work.mercor.com/jobs/list_AAABnotH1x39zCe1KdRKNaA_,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Machine Learning Engineer Talent Network,Remote,Software Engineering,part-time,https://work.mercor.com/jobs/list_AAABnJzIt-SOsdwOeF5Ebarf,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Management & Strategy Consultants (MBB/Big 5),Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABmu1UcrKMfGwlYNNP64qU,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Management Consultant Talent Network,Remote,Business Operations,part-time,https://work.mercor.com/jobs/list_AAABnJ0O3XD6A34Rv91Ad60d,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Manufacturing - Automotive (Mechanical Engineering) Expert,Remote,Other Engineering,part-time,https://work.mercor.com/jobs/list_AAABnbZwASvfuamMtBVK3Z9m,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Market Research Methodologist – Report Quality & Insights Evaluation Expert,Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnszerJ_DyWaqhwBOj7l7,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Market research / competitive intelligence Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6OiQSvJXxMjJZP06yK,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Marketing Specialist Talent Network,Remote,Business Operations,part-time,https://work.mercor.com/jobs/list_AAABnJ0Inam2YWpSD1xI1ZX9,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Mathematician Talent Network,Remote,Data Analysis,part-time,https://work.mercor.com/jobs/list_AAABnJ0BfkepVYhBI7hH_5wP,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Mathematics Researchers (Part-time),Remote,"Life, Physical, and Social Science",part-time,https://work.mercor.com/jobs/list_AAABnsK7AwZ9OY7v2R9Ay5-v,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Mechanical Engineer Expert,Remote,Other Engineering,hourly,https://work.mercor.com/jobs/list_AAABnrW7vo9oMBpB6uFG7ZEh,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Media / journalism / communications Evaluator,Remote,Arts & Design,hourly,https://work.mercor.com/jobs/list_AAABnp6MMOHRUO4-tUZLg4yR,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Medical Devices Expert,Remote,Law,part-time,https://work.mercor.com/jobs/list_AAABnbZvDKIb-RuZETZLroCz,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Medical Secretaries and Administrative Assistants,Remote,Medicine,hourly,https://work.mercor.com/jobs/list_AAABmhkPS6I8KidJDQxHBJYE,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Network Engineer (with Programming) – Data & AI Systems,Remote,Data Analysis,hourly,https://work.mercor.com/jobs/list_AAABnb9KolW0fIKuO3hN16JO,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Network Engineer - Data for Autonomous Systems annotation,Remote,Data Analysis,hourly,https://work.mercor.com/jobs/list_AAABnbaskXEcFaW_gzRGbLqw,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Nonprofit / philanthropy / community programs Evaluator,Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnp6MLYj8xZAmwE9GT6AT,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Nursing Talent Network,Remote,Medicine,part-time,https://work.mercor.com/jobs/list_AAABnJzRBPRcrO1IUeVFkqqc,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Office-Suite Experts,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnontX_Edh25-QxNIqp_w,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Open Source Applied Engineer Talent Network,Remote,Software Engineering,part-time,https://work.mercor.com/jobs/list_AAABlzI3p6G_LDaGWuNNEa6l,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Operations / inventory / capacity planning Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6Q2TS32o-CYvZBaZBt,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,People ops / recruiting Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6Of2pOKd_g9gFOk6zK,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Performance Engineer Expert,United States,Software Engineering,hourly,https://work.mercor.com/jobs/list_AAABnlMAdg3PRkyY2AlH3ZkG,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Personal finance / consumer planning Evaluator,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnp6RHHAq6lsG6P1Ay5Xt,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Personalized Life Assistant Expert,Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnr6UO2Q-_nQyuwJD6Ykq,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Pharmacists Survey – Retail & Community Pharmacy Insights,Remote,Medicine,hourly,https://work.mercor.com/jobs/list_AAABnlNQ7zaGwxjcZptC5oOY,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Physical Scientist Talent Network,Remote,"Life, Physical, and Social Science",part-time,https://work.mercor.com/jobs/list_AAABnJ0M26ceiz86vu1MT759,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Physician (Generalist),Remote,Medicine,hourly,https://work.mercor.com/jobs/list_AAABnqm8RKY1zU59PmdByJDu,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Physician Talent Network,Remote,Medicine,part-time,https://work.mercor.com/jobs/list_AAABnJzK0z1CNefOyERAAb9m,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Physicist Talent Network,Remote,"Life, Physical, and Social Science",part-time,https://work.mercor.com/jobs/list_AAABnJzhSEoldeI_qvBLq6pS,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Physics - Research Collaborator,"Remote, US","Life, Physical, and Social Science",part-time,https://work.mercor.com/jobs/list_AAABnY2bY35ToB0GUTNAsJLX,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Physics PhD,Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnRv1Qx3JfVJecKJOS6p6,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,"Physics PhD Experts (Advanced Quantum, Electrodynamics & Classical Mechanics)",Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnIC9t9Boq6RoblNDtr4i,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,"Physics PhD Experts (General Relativity, Astrophysics & Cosmology)",Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnICe_sDl_H0tP3NFX6fL,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,"Physics PhD Experts (Statistical Mechanics, Condensed Matter & AMO Physics)",Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnIDBDLMfIJTFXUdD4qXt,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,"Physics PhD Experts (String theory, QFT, Particle physics & Nuclear physics)",Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnIClztaCwqP51opEG45T,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Physics Researchers (Part-time),Remote,"Life, Physical, and Social Science",part-time,https://work.mercor.com/jobs/list_AAABniwgM3hNzjmh7EJEE6xC,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Portfolio Manager (Buy-Side),Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnb4XJDennPfi04RGnqY7,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Pricing / ROI / revenue economics Evaluator,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABnp56XI71Ywmka0BHsprm,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Privacy / regulatory compliance Evaluator,Remote,Law,hourly,https://work.mercor.com/jobs/list_AAABnp6OZUbDUhFgW91Br4It,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Private Equity Expert,Remote,Finance,hourly,https://work.mercor.com/jobs/list_AAABma2CDcUFzlFWk4pFtr-h,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Process improvement / SOPs Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6RFTTm_Hgi-9RIXZvF,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Procurement / vendor management Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6Q6HIxlwTQiCBNkobI,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Product Design/UX Expert,Remote,Arts & Design,hourly,https://work.mercor.com/jobs/list_AAABl5-o2AWICwoAkydNgohP,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Product launch / experiment readiness Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6OfEjsvMNU9upMxo0o,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Product management / roadmap / PRD Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6Onq8dbHxHHMNLGpgC,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Professional Photographer / Videographer,Remote,Arts & Design,hourly,https://work.mercor.com/jobs/list_AAABnpnDecbCGCdaZVBJModl,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Program management / implementation planning Evaluator,Remote,Business Operations,hourly,https://work.mercor.com/jobs/list_AAABnp6Or1Jp68sWSRBP0Ldu,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
Mercor,Public health communications Evaluator,Remote,"Life, Physical, and Social Science",hourly,https://work.mercor.com/jobs/list_AAABnp6OeVfIgXfq7jFNqqB4,2026-06-16T01:00:49+00:00,2026-06-16T01:07:59+00:00,1
